"THREAD#","SEQUENCE#","FIRST_CHANGE#","FIRST_TIME","NEXT_TIME"
1,15302,4141774389369,2025-08-01 03:43:11.000,2025-08-01 07:00:53.000
1,15303,4141774418374,2025-08-01 07:00:53.000,2025-08-01 07:43:10.000
1,15304,4141774424613,2025-08-01 07:43:10.000,2025-08-01 11:00:05.000
1,15305,4141774453144,2025-08-01 11:00:05.000,2025-08-01 11:43:12.000
1,15306,4141774459362,2025-08-01 11:43:12.000,2025-08-01 15:03:36.000
1,15307,4141774488341,2025-08-01 15:03:36.000,2025-08-01 15:43:10.000
1,15308,4141774493937,2025-08-01 15:43:10.000,2025-08-01 19:43:10.000
1,15309,4141774528504,2025-08-01 19:43:10.000,2025-08-01 22:00:17.000
1,15310,4141774551776,2025-08-01 22:00:17.000,2025-08-01 22:00:34.000
1,15311,4141774553720,2025-08-01 22:00:34.000,2025-08-01 22:01:01.000
1,15312,4141774555685,2025-08-01 22:01:01.000,2025-08-01 22:01:13.000
1,15313,4141774558716,2025-08-01 22:01:13.000,2025-08-01 22:22:39.000
1,15314,4141774564434,2025-08-01 22:22:39.000,2025-08-01 22:22:40.000
1,15315,4141774564987,2025-08-01 22:22:40.000,2025-08-01 23:43:11.000
1,15316,4141774577841,2025-08-01 23:43:11.000,2025-08-02 00:43:11.000
1,15317,4141774586842,2025-08-02 00:43:11.000,2025-08-02 00:44:46.000
1,15318,4141774587163,2025-08-02 00:44:46.000,2025-08-02 03:43:11.000
1,15319,4141774613701,2025-08-02 03:43:11.000,2025-08-02 06:00:11.000
1,15320,4141774636701,2025-08-02 06:00:11.000,2025-08-02 06:00:24.000
1,15321,4141774640035,2025-08-02 06:00:24.000,2025-08-02 06:00:44.000
1,15322,4141774642274,2025-08-02 06:00:44.000,2025-08-02 07:43:11.000
1,15323,4141774659210,2025-08-02 07:43:11.000,2025-08-02 10:03:15.000
1,15324,4141774681712,2025-08-02 10:03:15.000,2025-08-02 10:03:29.000
1,15325,4141774684348,2025-08-02 10:03:29.000,2025-08-02 11:43:09.000
1,15326,4141774699074,2025-08-02 11:43:09.000,2025-08-02 14:03:29.000
1,15327,4141774721656,2025-08-02 14:03:29.000,2025-08-02 15:43:07.000
1,15328,4141774738283,2025-08-02 15:43:07.000,2025-08-02 18:03:42.000
1,15329,4141774761326,2025-08-02 18:03:42.000,2025-08-02 19:43:12.000
1,15330,4141774776962,2025-08-02 19:43:12.000,2025-08-02 22:03:56.000
1,15331,4141774799810,2025-08-02 22:03:56.000,2025-08-02 22:04:04.000
1,15332,4141774802200,2025-08-02 22:04:04.000,2025-08-02 22:04:05.000
1,15333,4141774802268,2025-08-02 22:04:05.000,2025-08-02 22:23:52.000
1,15334,4141774806199,2025-08-02 22:23:52.000,2025-08-02 22:23:53.000
1,15335,4141774806311,2025-08-02 22:23:53.000,2025-08-02 23:43:09.000
1,15336,4141774821107,2025-08-02 23:43:09.000,2025-08-03 00:43:12.000
1,15337,4141774830027,2025-08-03 00:43:12.000,2025-08-03 00:44:42.000
1,15338,4141774830332,2025-08-03 00:44:42.000,2025-08-03 03:43:10.000
1,15339,4141774857242,2025-08-03 03:43:10.000,2025-08-03 06:00:15.000
1,15340,4141774881157,2025-08-03 06:00:15.000,2025-08-03 06:00:33.000
1,15341,4141774884292,2025-08-03 06:00:33.000,2025-08-03 06:00:58.000
1,15342,4141774888137,2025-08-03 06:00:58.000,2025-08-03 07:43:11.000
1,15343,4141774903866,2025-08-03 07:43:11.000,2025-08-03 10:04:27.000
1,15344,4141774926839,2025-08-03 10:04:27.000,2025-08-03 11:43:09.000
1,15345,4141774943444,2025-08-03 11:43:09.000,2025-08-03 14:04:42.000
1,15346,4141774966654,2025-08-03 14:04:42.000,2025-08-03 15:43:10.000
1,15347,4141774982620,2025-08-03 15:43:10.000,2025-08-03 18:04:50.000
1,15348,4141775005753,2025-08-03 18:04:50.000,2025-08-03 19:24:51.000
1,15349,4141775019483,2025-08-03 19:24:51.000,2025-08-03 19:24:52.000
1,15350,4141775019585,2025-08-03 19:24:52.000,2025-08-03 19:43:11.000
1,15351,4141775022755,2025-08-03 19:43:11.000,2025-08-03 22:05:02.000
1,15352,4141775045928,2025-08-03 22:05:02.000,2025-08-03 22:05:06.000
1,15353,4141775047807,2025-08-03 22:05:06.000,2025-08-03 22:05:16.000
1,15354,4141775050756,2025-08-03 22:05:16.000,2025-08-03 22:05:18.000
1,15355,4141775051133,2025-08-03 22:05:18.000,2025-08-03 23:43:08.000
1,15356,4141775065846,2025-08-03 23:43:08.000,2025-08-04 00:43:11.000
1,15357,4141775074712,2025-08-04 00:43:11.000,2025-08-04 00:44:40.000
1,15358,4141775075020,2025-08-04 00:44:40.000,2025-08-04 03:43:11.000
1,15359,4141775101535,2025-08-04 03:43:11.000,2025-08-04 06:43:36.000
1,15360,4141775127971,2025-08-04 06:43:36.000,2025-08-04 07:43:10.000
1,15361,4141775136682,2025-08-04 07:43:10.000,2025-08-04 11:25:00.000
1,15362,4141775168856,2025-08-04 11:25:00.000,2025-08-04 11:43:08.000
1,15363,4141775171393,2025-08-04 11:43:08.000,2025-08-04 15:43:11.000
1,15364,4141775206226,2025-08-04 15:43:11.000,2025-08-04 19:01:01.000
1,15365,4141775234669,2025-08-04 19:01:01.000,2025-08-04 19:25:59.000
1,15366,4141775239171,2025-08-04 19:25:59.000,2025-08-04 19:40:59.000
1,15367,4141775242103,2025-08-04 19:40:59.000,2025-08-04 19:43:11.000
1,15368,4141775242742,2025-08-04 19:43:11.000,2025-08-04 22:00:12.000
1,15369,4141775266919,2025-08-04 22:00:12.000,2025-08-04 22:00:25.000
1,15370,4141775269278,2025-08-04 22:00:25.000,2025-08-04 22:01:04.000
1,15371,4141775271788,2025-08-04 22:01:04.000,2025-08-04 22:01:14.000
1,15372,4141775275081,2025-08-04 22:01:14.000,2025-08-04 23:00:12.000
1,15373,4141775284205,2025-08-04 23:00:12.000,2025-08-04 23:43:11.000
1,15374,4141775290699,2025-08-04 23:43:11.000,2025-08-05 00:43:15.000
1,15375,4141775299574,2025-08-05 00:43:15.000,2025-08-05 00:44:49.000
1,15376,4141775299888,2025-08-05 00:44:49.000,2025-08-05 03:43:10.000
1,15377,4141775326837,2025-08-05 03:43:10.000,2025-08-05 06:44:36.000
1,15378,4141775353502,2025-08-05 06:44:36.000,2025-08-05 07:43:12.000
1,15379,4141775362079,2025-08-05 07:43:12.000,2025-08-05 10:28:29.000
1,15380,4141775386097,2025-08-05 10:28:29.000,2025-08-05 11:43:10.000
1,15381,4141775396886,2025-08-05 11:43:10.000,2025-08-05 15:24:39.000
1,15382,4141775428900,2025-08-05 15:24:39.000,2025-08-05 15:43:12.000
1,15383,4141775431493,2025-08-05 15:43:12.000,2025-08-05 18:00:07.000
1,15384,4141775451944,2025-08-05 18:00:07.000,2025-08-05 19:27:08.000
1,15385,4141775464712,2025-08-05 19:27:08.000,2025-08-05 19:27:09.000
1,15386,4141775464822,2025-08-05 19:27:09.000,2025-08-05 19:43:11.000
1,15387,4141775468179,2025-08-05 19:43:11.000,2025-08-05 22:00:19.000
1,15388,4141775492878,2025-08-05 22:00:19.000,2025-08-05 22:00:49.000
1,15389,4141775495528,2025-08-05 22:00:49.000,2025-08-05 22:01:21.000
1,15390,4141775498862,2025-08-05 22:01:21.000,2025-08-05 22:01:30.000
1,15391,4141775500941,2025-08-05 22:01:30.000,2025-08-05 22:28:30.000
1,15392,4141775505329,2025-08-05 22:28:30.000,2025-08-05 23:42:21.000
1,15393,4141775516423,2025-08-05 23:42:21.000,2025-08-05 23:43:09.000
1,15394,4141775516552,2025-08-05 23:43:09.000,2025-08-06 00:43:12.000
1,15395,4141775525494,2025-08-06 00:43:12.000,2025-08-06 00:44:42.000
1,15396,4141775525800,2025-08-06 00:44:42.000,2025-08-06 03:43:12.000
1,15397,4141775552727,2025-08-06 03:43:12.000,2025-08-06 06:39:36.000
1,15398,4141775578677,2025-08-06 06:39:36.000,2025-08-06 07:43:10.000
1,15399,4141775587890,2025-08-06 07:43:10.000,2025-08-06 08:51:06.000
1,15400,4141775598957,2025-08-06 08:51:06.000,2025-08-06 08:54:17.000
1,15401,4141775599827,2025-08-06 08:54:17.000,2025-08-06 09:00:17.000
1,15402,4141775601361,2025-08-06 09:00:17.000,2025-08-06 09:06:17.000
1,15403,4141775602845,2025-08-06 09:06:17.000,2025-08-06 09:16:01.000
1,15404,4141775605792,2025-08-06 09:16:01.000,2025-08-06 09:19:24.000
1,15405,4141775608122,2025-08-06 09:19:24.000,2025-08-06 09:20:23.000
1,15406,4141775609192,2025-08-06 09:20:23.000,2025-08-06 09:22:33.000
1,15407,4141775609957,2025-08-06 09:22:33.000,2025-08-06 09:24:25.000
1,15408,4141775610264,2025-08-06 09:24:25.000,2025-08-06 09:26:01.000
1,15409,4141775610539,2025-08-06 09:26:01.000,2025-08-06 09:27:16.000
1,15410,4141775610964,2025-08-06 09:27:16.000,2025-08-06 09:29:20.000
1,15411,4141775611485,2025-08-06 09:29:20.000,2025-08-06 09:30:27.000
1,15412,4141775611869,2025-08-06 09:30:27.000,2025-08-06 09:30:58.000
1,15413,4141775611996,2025-08-06 09:30:58.000,2025-08-06 09:32:13.000
1,15414,4141775612227,2025-08-06 09:32:13.000,2025-08-06 09:34:35.000
1,15415,4141775612745,2025-08-06 09:34:35.000,2025-08-06 09:37:24.000
1,15416,4141775613218,2025-08-06 09:37:24.000,2025-08-06 09:39:58.000
1,15417,4141775613719,2025-08-06 09:39:58.000,2025-08-06 09:41:54.000
1,15418,4141775614027,2025-08-06 09:41:54.000,2025-08-06 09:43:40.000
1,15419,4141775614570,2025-08-06 09:43:40.000,2025-08-06 09:44:38.000
1,15420,4141775614751,2025-08-06 09:44:38.000,2025-08-06 09:45:41.000
1,15421,4141775614943,2025-08-06 09:45:41.000,2025-08-06 09:50:17.000
1,15422,4141775615837,2025-08-06 09:50:17.000,2025-08-06 09:52:31.000
1,15423,4141775616181,2025-08-06 09:52:31.000,2025-08-06 09:55:49.000
1,15424,4141775616776,2025-08-06 09:55:49.000,2025-08-06 09:58:17.000
1,15425,4141775617333,2025-08-06 09:58:17.000,2025-08-06 10:28:31.000
1,15426,4141775622241,2025-08-06 10:28:31.000,2025-08-06 10:30:23.000
1,15427,4141775622669,2025-08-06 10:30:23.000,2025-08-06 10:37:36.000
1,15428,4141775623818,2025-08-06 10:37:36.000,2025-08-06 10:46:36.000
1,15429,4141775625255,2025-08-06 10:46:36.000,2025-08-06 10:55:43.000
1,15430,4141775626608,2025-08-06 10:55:43.000,2025-08-06 11:03:36.000
1,15431,4141775628165,2025-08-06 11:03:36.000,2025-08-06 11:13:42.000
1,15432,4141775629911,2025-08-06 11:13:42.000,2025-08-06 11:22:43.000
1,15433,4141775631298,2025-08-06 11:22:43.000,2025-08-06 11:31:36.000
1,15434,4141775632779,2025-08-06 11:31:36.000,2025-08-06 11:43:11.000
1,15435,4141775634788,2025-08-06 11:43:11.000,2025-08-06 11:53:16.000
1,15436,4141775637042,2025-08-06 11:53:16.000,2025-08-06 12:01:15.000
1,15437,4141775639089,2025-08-06 12:01:15.000,2025-08-06 12:10:16.000
1,15438,4141775640998,2025-08-06 12:10:16.000,2025-08-06 12:19:15.000
1,15439,4141775643070,2025-08-06 12:19:15.000,2025-08-06 12:29:15.000
1,15440,4141775645135,2025-08-06 12:29:15.000,2025-08-06 14:40:00.000
1,15441,4141775664652,2025-08-06 14:40:00.000,2025-08-06 15:43:10.000
1,15442,4141775673677,2025-08-06 15:43:10.000,2025-08-06 17:39:36.000
1,15443,4141775690511,2025-08-06 17:39:36.000,2025-08-06 19:28:23.000
1,15444,4141775707011,2025-08-06 19:28:23.000,2025-08-06 19:28:24.000
1,15445,4141775707089,2025-08-06 19:28:24.000,2025-08-06 19:43:10.000
1,15446,4141775709641,2025-08-06 19:43:10.000,2025-08-06 22:00:22.000
1,15447,4141775734386,2025-08-06 22:00:22.000,2025-08-06 22:00:36.000
1,15448,4141775736401,2025-08-06 22:00:36.000,2025-08-06 22:01:14.000
1,15449,4141775741500,2025-08-06 22:01:14.000,2025-08-06 22:01:23.000
1,15450,4141775743410,2025-08-06 22:01:23.000,2025-08-06 22:28:32.000
1,15451,4141775748304,2025-08-06 22:28:32.000,2025-08-06 23:43:14.000
1,15452,4141775759540,2025-08-06 23:43:14.000,2025-08-07 00:43:13.000
1,15453,4141775768507,2025-08-07 00:43:13.000,2025-08-07 00:44:42.000
1,15454,4141775768885,2025-08-07 00:44:42.000,2025-08-07 03:43:11.000
1,15455,4141775795792,2025-08-07 03:43:11.000,2025-08-07 06:56:36.000
1,15456,4141775823965,2025-08-07 06:56:36.000,2025-08-07 07:43:11.000
1,15457,4141775830912,2025-08-07 07:43:11.000,2025-08-07 08:15:01.000
1,15458,4141775837250,2025-08-07 08:15:01.000,2025-08-07 08:17:40.000
1,15459,4141775838194,2025-08-07 08:17:40.000,2025-08-07 08:17:55.000
1,15460,4141775838763,2025-08-07 08:17:55.000,2025-08-07 08:18:20.000
1,15461,4141775838955,2025-08-07 08:18:20.000,2025-08-07 08:18:46.000
1,15462,4141775839068,2025-08-07 08:18:46.000,2025-08-07 08:20:08.000
1,15463,4141775839310,2025-08-07 08:20:08.000,2025-08-07 08:24:08.000
1,15464,4141775839883,2025-08-07 08:24:08.000,2025-08-07 08:26:57.000
1,15465,4141775840295,2025-08-07 08:26:57.000,2025-08-07 08:27:25.000
1,15466,4141775840461,2025-08-07 08:27:25.000,2025-08-07 08:27:54.000
1,15467,4141775840598,2025-08-07 08:27:54.000,2025-08-07 08:28:53.000
1,15468,4141775840813,2025-08-07 08:28:53.000,2025-08-07 08:30:05.000
1,15469,4141775841281,2025-08-07 08:30:05.000,2025-08-07 08:30:55.000
1,15470,4141775841448,2025-08-07 08:30:55.000,2025-08-07 08:32:26.000
1,15471,4141775841718,2025-08-07 08:32:26.000,2025-08-07 08:33:05.000
1,15472,4141775841875,2025-08-07 08:33:05.000,2025-08-07 08:33:59.000
1,15473,4141775842062,2025-08-07 08:33:59.000,2025-08-07 08:37:12.000
1,15474,4141775842540,2025-08-07 08:37:12.000,2025-08-07 08:41:14.000
1,15475,4141775843204,2025-08-07 08:41:14.000,2025-08-07 08:42:33.000
1,15476,4141775843456,2025-08-07 08:42:33.000,2025-08-07 08:43:17.000
1,15477,4141775843609,2025-08-07 08:43:17.000,2025-08-07 08:43:39.000
1,15478,4141775843717,2025-08-07 08:43:39.000,2025-08-07 08:44:08.000
1,15479,4141775843958,2025-08-07 08:44:08.000,2025-08-07 08:44:57.000
1,15480,4141775844120,2025-08-07 08:44:57.000,2025-08-07 08:46:00.000
1,15481,4141775844324,2025-08-07 08:46:00.000,2025-08-07 08:47:09.000
1,15482,4141775844527,2025-08-07 08:47:09.000,2025-08-07 08:48:46.000
1,15483,4141775844851,2025-08-07 08:48:46.000,2025-08-07 08:49:48.000
1,15484,4141775845048,2025-08-07 08:49:48.000,2025-08-07 08:50:33.000
1,15485,4141775845377,2025-08-07 08:50:33.000,2025-08-07 08:51:15.000
1,15486,4141775845869,2025-08-07 08:51:15.000,2025-08-07 08:52:26.000
1,15487,4141775846494,2025-08-07 08:52:26.000,2025-08-07 08:53:00.000
1,15488,4141775846954,2025-08-07 08:53:00.000,2025-08-07 08:53:51.000
1,15489,4141775847447,2025-08-07 08:53:51.000,2025-08-07 08:54:21.000
1,15490,4141775847896,2025-08-07 08:54:21.000,2025-08-07 08:55:04.000
1,15491,4141775848386,2025-08-07 08:55:04.000,2025-08-07 08:55:34.000
1,15492,4141775848749,2025-08-07 08:55:34.000,2025-08-07 08:56:19.000
1,15493,4141775848960,2025-08-07 08:56:19.000,2025-08-07 08:56:26.000
1,15494,4141775849011,2025-08-07 08:56:26.000,2025-08-07 08:57:04.000
1,15495,4141775849142,2025-08-07 08:57:04.000,2025-08-07 08:57:31.000
1,15496,4141775849285,2025-08-07 08:57:31.000,2025-08-07 08:57:59.000
1,15497,4141775849386,2025-08-07 08:57:59.000,2025-08-07 08:59:32.000
1,15498,4141775849843,2025-08-07 08:59:32.000,2025-08-07 09:00:39.000
1,15499,4141775850376,2025-08-07 09:00:39.000,2025-08-07 09:01:37.000
1,15500,4141775850564,2025-08-07 09:01:37.000,2025-08-07 09:02:10.000
1,15501,4141775850674,2025-08-07 09:02:10.000,2025-08-07 09:02:46.000
1,15502,4141775850894,2025-08-07 09:02:46.000,2025-08-07 09:03:28.000
1,15503,4141775851055,2025-08-07 09:03:28.000,2025-08-07 09:04:32.000
1,15504,4141775851249,2025-08-07 09:04:32.000,2025-08-07 09:05:01.000
1,15505,4141775851380,2025-08-07 09:05:01.000,2025-08-07 09:05:50.000
1,15506,4141775851602,2025-08-07 09:05:50.000,2025-08-07 09:07:01.000
1,15507,4141775851882,2025-08-07 09:07:01.000,2025-08-07 09:07:41.000
1,15508,4141775852024,2025-08-07 09:07:41.000,2025-08-07 09:08:13.000
1,15509,4141775852221,2025-08-07 09:08:13.000,2025-08-07 09:08:35.000
1,15510,4141775852308,2025-08-07 09:08:35.000,2025-08-07 09:09:12.000
1,15511,4141775852446,2025-08-07 09:09:12.000,2025-08-07 09:10:37.000
1,15512,4141775852691,2025-08-07 09:10:37.000,2025-08-07 09:14:37.000
1,15513,4141775853707,2025-08-07 09:14:37.000,2025-08-07 09:18:37.000
1,15514,4141775854355,2025-08-07 09:18:37.000,2025-08-07 09:21:39.000
1,15515,4141775854802,2025-08-07 09:21:39.000,2025-08-07 09:25:37.000
1,15516,4141775855377,2025-08-07 09:25:37.000,2025-08-07 09:29:41.000
1,15517,4141775856080,2025-08-07 09:29:41.000,2025-08-07 09:33:41.000
1,15518,4141775856741,2025-08-07 09:33:41.000,2025-08-07 09:36:39.000
1,15519,4141775857424,2025-08-07 09:36:39.000,2025-08-07 09:40:41.000
1,15520,4141775858261,2025-08-07 09:40:41.000,2025-08-07 09:44:39.000
1,15521,4141775859139,2025-08-07 09:44:39.000,2025-08-07 09:48:37.000
1,15522,4141775860042,2025-08-07 09:48:37.000,2025-08-07 09:51:43.000
1,15523,4141775860770,2025-08-07 09:51:43.000,2025-08-07 09:55:42.000
1,15524,4141775861609,2025-08-07 09:55:42.000,2025-08-07 09:59:37.000
1,15525,4141775862253,2025-08-07 09:59:37.000,2025-08-07 10:02:37.000
1,15526,4141775862974,2025-08-07 10:02:37.000,2025-08-07 10:06:41.000
1,15527,4141775863609,2025-08-07 10:06:41.000,2025-08-07 10:10:40.000
1,15528,4141775864255,2025-08-07 10:10:40.000,2025-08-07 10:13:41.000
1,15529,4141775864689,2025-08-07 10:13:41.000,2025-08-07 11:00:12.000
1,15530,4141775871772,2025-08-07 11:00:12.000,2025-08-07 11:43:12.000
1,15531,4141775878095,2025-08-07 11:43:12.000,2025-08-07 15:20:21.000
1,15532,4141775909636,2025-08-07 15:20:21.000,2025-08-07 15:43:12.000
1,15533,4141775912749,2025-08-07 15:43:12.000,2025-08-07 19:00:36.000
1,15534,4141775941285,2025-08-07 19:00:36.000,2025-08-07 19:29:35.000
1,15535,4141775946405,2025-08-07 19:29:35.000,2025-08-07 19:43:12.000
1,15536,4141775948957,2025-08-07 19:43:12.000,2025-08-07 22:00:20.000
1,15537,4141775973224,2025-08-07 22:00:20.000,2025-08-07 22:00:36.000
1,15538,4141775976171,2025-08-07 22:00:36.000,2025-08-07 22:01:09.000
1,15539,4141775978773,2025-08-07 22:01:09.000,2025-08-07 22:01:24.000
1,15540,4141775983477,2025-08-07 22:01:24.000,2025-08-07 22:01:28.000
1,15541,4141775984102,2025-08-07 22:01:28.000,2025-08-07 23:43:10.000
1,15542,4141776000233,2025-08-07 23:43:10.000,2025-08-08 00:43:14.000
1,15543,4141776009452,2025-08-08 00:43:14.000,2025-08-08 00:44:24.000
1,15544,4141776009700,2025-08-08 00:44:24.000,2025-08-08 03:43:10.000
1,15545,4141776036900,2025-08-08 03:43:10.000,2025-08-08 06:45:00.000
1,15546,4141776064067,2025-08-08 06:45:00.000,2025-08-08 07:43:11.000
1,15547,4141776072656,2025-08-08 07:43:11.000,2025-08-08 10:34:36.000
1,15548,4182807785559,2025-08-08 10:34:36.000,2025-08-08 11:43:10.000
1,15549,4182807795384,2025-08-08 11:43:10.000,2025-08-08 14:47:19.000
1,15550,4182847565542,2025-08-08 14:47:19.000,2025-08-08 15:43:12.000
1,15551,4182847573741,2025-08-08 15:43:12.000,2025-08-08 19:00:44.000
1,15552,4182847602935,2025-08-08 19:00:44.000,2025-08-08 19:00:45.000
1,15553,4182847603011,2025-08-08 19:00:45.000,2025-08-08 19:43:12.000
1,15554,4182847609945,2025-08-08 19:43:12.000,2025-08-08 22:00:18.000
1,15555,4182847634281,2025-08-08 22:00:18.000,2025-08-08 22:00:35.000
1,15556,4182847636603,2025-08-08 22:00:35.000,2025-08-08 22:01:05.000
1,15557,4182847639251,2025-08-08 22:01:05.000,2025-08-08 22:01:16.000
1,15558,4182847641369,2025-08-08 22:01:16.000,2025-08-08 23:43:12.000
1,15559,4182847656860,2025-08-08 23:43:12.000,2025-08-09 00:43:13.000
1,15560,4182847665834,2025-08-09 00:43:13.000,2025-08-09 00:44:43.000
1,15561,4182847666135,2025-08-09 00:44:43.000,2025-08-09 03:43:11.000
1,15562,4182847693690,2025-08-09 03:43:11.000,2025-08-09 06:00:18.000
1,15563,4182847718168,2025-08-09 06:00:18.000,2025-08-09 06:01:18.000
1,15564,4182847722116,2025-08-09 06:01:18.000,2025-08-09 07:43:11.000
1,15565,4182847737383,2025-08-09 07:43:11.000,2025-08-09 10:01:32.000
1,15566,4182847759497,2025-08-09 10:01:32.000,2025-08-09 11:04:37.000
1,15567,4182847771964,2025-08-09 11:04:37.000,2025-08-09 11:43:08.000
1,15568,4182847777244,2025-08-09 11:43:08.000,2025-08-09 14:01:48.000
1,15569,4182847799910,2025-08-09 14:01:48.000,2025-08-09 15:43:11.000
1,15570,4182847816905,2025-08-09 15:43:11.000,2025-08-09 18:01:57.000
1,15571,4182847840126,2025-08-09 18:01:57.000,2025-08-09 18:02:06.000
1,15572,4182847843409,2025-08-09 18:02:06.000,2025-08-09 19:01:58.000
1,15573,4182847854759,2025-08-09 19:01:58.000,2025-08-09 19:01:59.000
1,15574,4182847854830,2025-08-09 19:01:59.000,2025-08-09 19:43:12.000
1,15575,4182847861642,2025-08-09 19:43:12.000,2025-08-09 22:02:11.000
1,15576,4182847884409,2025-08-09 22:02:11.000,2025-08-09 22:02:20.000
1,15577,4182847886598,2025-08-09 22:02:20.000,2025-08-09 22:02:30.000
1,15578,4182847889576,2025-08-09 22:02:30.000,2025-08-09 22:02:33.000
1,15579,4182847890359,2025-08-09 22:02:33.000,2025-08-09 23:00:12.000
1,15580,4182847900538,2025-08-09 23:00:12.000,2025-08-09 23:43:09.000
1,15581,4182847907003,2025-08-09 23:43:09.000,2025-08-10 00:43:15.000
1,15582,4182847916033,2025-08-10 00:43:15.000,2025-08-10 00:44:22.000
1,15583,4182847916282,2025-08-10 00:44:22.000,2025-08-10 03:43:11.000
1,15584,4182847943804,2025-08-10 03:43:11.000,2025-08-10 06:00:20.000
1,15585,4182847969558,2025-08-10 06:00:20.000,2025-08-10 07:00:36.000
1,15586,4182847981848,2025-08-10 07:00:36.000,2025-08-10 07:43:11.000
1,15587,4182847988365,2025-08-10 07:43:11.000,2025-08-10 10:02:43.000
1,15588,4182848010784,2025-08-10 10:02:43.000,2025-08-10 11:41:37.000
1,15589,4182848027753,2025-08-10 11:41:37.000,2025-08-10 11:43:10.000
1,15590,4182848027982,2025-08-10 11:43:10.000,2025-08-10 14:02:58.000
1,15591,4182848050756,2025-08-10 14:02:58.000,2025-08-10 15:43:10.000
1,15592,4182848067253,2025-08-10 15:43:10.000,2025-08-10 18:03:07.000
1,15593,4182848090306,2025-08-10 18:03:07.000,2025-08-10 18:03:15.000
1,15594,4182848093336,2025-08-10 18:03:15.000,2025-08-10 19:03:08.000
1,15595,4182848103593,2025-08-10 19:03:08.000,2025-08-10 19:03:09.000
1,15596,4182848103660,2025-08-10 19:03:09.000,2025-08-10 19:43:11.000
1,15597,4182848110389,2025-08-10 19:43:11.000,2025-08-10 22:03:22.000
1,15598,4182848133678,2025-08-10 22:03:22.000,2025-08-10 22:03:31.000
1,15599,4182848135959,2025-08-10 22:03:31.000,2025-08-10 22:03:42.000
1,15600,4182848139517,2025-08-10 22:03:42.000,2025-08-10 22:03:45.000
1,15601,4182848139994,2025-08-10 22:03:45.000,2025-08-10 23:43:11.000
1,15602,4182848155210,2025-08-10 23:43:11.000,2025-08-11 00:43:14.000
1,15603,4182848164235,2025-08-11 00:43:14.000,2025-08-11 00:44:26.000
1,15604,4182848164487,2025-08-11 00:44:26.000,2025-08-11 03:43:10.000
1,15605,4182848191738,2025-08-11 03:43:10.000,2025-08-11 07:02:42.000
1,15606,4182848221145,2025-08-11 07:02:42.000,2025-08-11 07:43:09.000
1,15607,4182848227015,2025-08-11 07:43:09.000,2025-08-11 11:00:57.000
1,15608,4182848255539,2025-08-11 11:00:57.000,2025-08-11 11:43:09.000
1,15609,4182848261621,2025-08-11 11:43:09.000,2025-08-11 15:00:07.000
1,15610,4182848290502,2025-08-11 15:00:07.000,2025-08-11 15:43:09.000
1,15611,4182848296748,2025-08-11 15:43:09.000,2025-08-11 19:00:18.000
1,15612,4182848325099,2025-08-11 19:00:18.000,2025-08-11 19:04:16.000
1,15613,4182848326826,2025-08-11 19:04:16.000,2025-08-11 19:43:09.000
1,15614,4182848333539,2025-08-11 19:43:09.000,2025-08-11 22:00:16.000
1,15615,4182848357228,2025-08-11 22:00:16.000,2025-08-11 22:00:31.000
1,15616,4182848359347,2025-08-11 22:00:31.000,2025-08-11 22:00:52.000
1,15617,4182848362922,2025-08-11 22:00:52.000,2025-08-11 22:01:00.000
1,15618,4182848366559,2025-08-11 22:01:00.000,2025-08-11 22:29:01.000
1,15619,4182848371395,2025-08-11 22:29:01.000,2025-08-11 23:43:09.000
1,15620,4182848382717,2025-08-11 23:43:09.000,2025-08-12 00:43:12.000
1,15621,4182848391755,2025-08-12 00:43:12.000,2025-08-12 00:44:22.000
1,15622,4182848392004,2025-08-12 00:44:22.000,2025-08-12 03:43:11.000
1,15623,4182848419079,2025-08-12 03:43:11.000,2025-08-12 06:46:36.000
1,15624,4182848445829,2025-08-12 06:46:36.000,2025-08-12 07:43:13.000
1,15625,4182848454140,2025-08-12 07:43:13.000,2025-08-12 10:29:06.000
1,15626,4182848478238,2025-08-12 10:29:06.000,2025-08-12 10:29:06.000
1,15627,4182848478307,2025-08-12 10:29:06.000,2025-08-12 11:43:12.000
1,15628,4182848488940,2025-08-12 11:43:12.000,2025-08-12 12:58:07.000
1,15629,4182848500365,2025-08-12 12:58:07.000,2025-08-12 13:00:44.000
1,15630,4182848501040,2025-08-12 13:00:44.000,2025-08-12 13:01:05.000
1,15631,4182848501143,2025-08-12 13:01:05.000,2025-08-12 13:01:46.000
1,15632,4182848501357,2025-08-12 13:01:46.000,2025-08-12 13:03:47.000
1,15633,4182848501747,2025-08-12 13:03:47.000,2025-08-12 13:04:11.000
1,15634,4182848501841,2025-08-12 13:04:11.000,2025-08-12 13:06:01.000
1,15635,4182848502737,2025-08-12 13:06:01.000,2025-08-12 13:06:43.000
1,15636,4182848502871,2025-08-12 13:06:43.000,2025-08-12 13:08:13.000
1,15637,4182848503146,2025-08-12 13:08:13.000,2025-08-12 13:08:39.000
1,15638,4182848503246,2025-08-12 13:08:39.000,2025-08-12 13:09:31.000
1,15639,4182848503398,2025-08-12 13:09:31.000,2025-08-12 13:10:34.000
1,15640,4182848504068,2025-08-12 13:10:34.000,2025-08-12 13:10:57.000
1,15641,4182848504528,2025-08-12 13:10:57.000,2025-08-12 13:11:29.000
